pzv|passgr|Zon|view|probability|score
3b46b70b40bb4f77a9da529f06356b50_z15_v40_|3b46b70b40bb4f77a9da529f06356b50|Zone16|40|1.00|9.00
3b46b70b40bb4f77a9da529f06356b50_z15_v56_|3b46b70b40bb4f77a9da529f06356b50|Zone16|56|1.00|0.00
3b46b70b40bb4f77a9da529f06356b50_z15_v8_|3b46b70b40bb4f77a9da529f06356b50|Zone16|8|1.00|9.00
3b46b70b40bb4f77a9da529f06356b50_z16_v24_|3b46b70b40bb4f77a9da529f06356b50|Zone17|24|0.00|0.00
3b46b70b40bb4f77a9da529f06356b50_z16_v40_|3b46b70b40bb4f77a9da529f06356b50|Zone17|40|0.00|0.00
3b46b70b40bb4f77a9da529f06356b50_z16_v56_|3b46b70b40bb4f77a9da529f06356b50|Zone17|56|0.00|0.00
3b46b70b40bb4f77a9da529f06356b50_z16_v8_|3b46b70b40bb4f77a9da529f06356b50|Zone17|8|0.00|0.00
3eda71e0fd6f0c18c1fa43371c4212e4_z15_v24_|3eda71e0fd6f0c18c1fa43371c4212e4|Zone16|24|0.00|0.00
3eda71e0fd6f0c18c1fa43371c4212e4_z15_v40_|3eda71e0fd6f0c18c1fa43371c4212e4|Zone16|40|0.00|9.00
3eda71e0fd6f0c18c1fa43371c4212e4_z15_v56_|3eda71e0fd6f0c18c1fa43371c4212e4|Zone16|56|0.00|0.00
3eda71e0fd6f0c18c1fa43371c4212e4_z15_v8_|3eda71e0fd6f0c18c1fa43371c4212e4|Zone16|8|0.00|9.00
3eda71e0fd6f0c18c1fa43371c4212e4_z16_v24_|3eda71e0fd6f0c18c1fa43371c4212e4|Zone17|24|1.00|0.00
3eda71e0fd6f0c18c1fa43371c4212e4_z16_v40_|3eda71e0fd6f0c18c1fa43371c4212e4|Zone17|40|1.00|0.00
3eda71e0fd6f0c18c1fa43371c4212e4_z16_v56_|3eda71e0fd6f0c18c1fa43371c4212e4|Zone17|56|1.00|0.00
3eda71e0fd6f0c18c1fa43371c4212e4_z16_v8_|3eda71e0fd6f0c18c1fa43371c4212e4|Zone17|8|1.00|0.00
40e23061cdbfebd302a34f8ced45636e_z15_v24_|40e23061cdbfebd302a34f8ced45636e|Zone16|24|0.00|0.00
40e23061cdbfebd302a34f8ced45636e_z15_v40_|40e23061cdbfebd302a34f8ced45636e|Zone16|40|0.00|9.00
40e23061cdbfebd302a34f8ced45636e_z15_v56_|40e23061cdbfebd302a34f8ced45636e|Zone16|56|0.00|0.00
40e23061cdbfebd302a34f8ced45636e_z15_v8_|40e23061cdbfebd302a34f8ced45636e|Zone16|8|0.00|9.00
40e23061cdbfebd302a34f8ced45636e_z16_v24_|40e23061cdbfebd302a34f8ced45636e|Zone17|24|0.00|0.00
40e23061cdbfebd302a34f8ced45636e_z16_v40_|40e23061cdbfebd302a34f8ced45636e|Zone17|40|0.00|0.00
40e23061cdbfebd302a34f8ced45636e_z16_v56_|40e23061cdbfebd302a34f8ced45636e|Zone17|56|0.00|0.00
40e23061cdbfebd302a34f8ced45636e_z16_v8_|40e23061cdbfebd302a34f8ced45636e|Zone17|8|0.00|0.00
413c6337a5b11c91f24c648c165b3f1a_z15_v24_|413c6337a5b11c91f24c648c165b3f1a|Zone16|24|0.00|0.00
413c6337a5b11c91f24c648c165b3f1a_z15_v40_|413c6337a5b11c91f24c648c165b3f1a|Zone16|40|0.00|9.00
413c6337a5b11c91f24c648c165b3f1a_z15_v56_|413c6337a5b11c91f24c648c165b3f1a|Zone16|56|0.00|0.00
413c6337a5b11c91f24c648c165b3f1a_z15_v8_|413c6337a5b11c91f24c648c165b3f1a|Zone16|8|0.00|9.00
413c6337a5b11c91f24c648c165b3f1a_z16_v24_|413c6337a5b11c91f24c648c165b3f1a|Zone17|24|0.00|0.00
413c6337a5b11c91f24c648c165b3f1a_z16_v40_|413c6337a5b11c91f24c648c165b3f1a|Zone17|40|0.00|0.00
413c6337a5b11c91f24c648c165b3f1a_z16_v56_|413c6337a5b11c91f24c648c165b3f1a|Zone17|56|0.00|0.00
413c6337a5b11c91f24c648c165b3f1a_z16_v8_|413c6337a5b11c91f24c648c165b3f1a|Zone17|8|0.00|0.00
41e8c2b5a890360b7814e5c6a2701784_z15_v24_|41e8c2b5a890360b7814e5c6a2701784|Zone16|24|0.00|0.00
41e8c2b5a890360b7814e5c6a2701784_z15_v40_|41e8c2b5a890360b7814e5c6a2701784|Zone16|40|0.00|9.00
41e8c2b5a890360b7814e5c6a2701784_z15_v56_|41e8c2b5a890360b7814e5c6a2701784|Zone16|56|0.00|0.00
41e8c2b5a890360b7814e5c6a2701784_z15_v8_|41e8c2b5a890360b7814e5c6a2701784|Zone16|8|0.00|9.00
41e8c2b5a890360b7814e5c6a2701784_z16_v24_|41e8c2b5a890360b7814e5c6a2701784|Zone17|24|0.00|0.00
41e8c2b5a890360b7814e5c6a2701784_z16_v40_|41e8c2b5a890360b7814e5c6a2701784|Zone17|40|0.00|0.00
41e8c2b5a890360b7814e5c6a2701784_z16_v56_|41e8c2b5a890360b7814e5c6a2701784|Zone17|56|0.00|0.00
41e8c2b5a890360b7814e5c6a2701784_z16_v8_|41e8c2b5a890360b7814e5c6a2701784|Zone17|8|0.00|0.00
41ed36bdc93a2ff5519c76f263ab1a88_z15_v24_|41ed36bdc93a2ff5519c76f263ab1a88|Zone16|24|0.00|0.00
41ed36bdc93a2ff5519c76f263ab1a88_z15_v40_|41ed36bdc93a2ff5519c76f263ab1a88|Zone16|40|0.00|0.00
41ed36bdc93a2ff5519c76f263ab1a88_z15_v56_|41ed36bdc93a2ff5519c76f263ab1a88|Zone16|56|0.00|9.00
41ed36bdc93a2ff5519c76f263ab1a88_z15_v8_|41ed36bdc93a2ff5519c76f263ab1a88|Zone16|8|0.00|9.00
41ed36bdc93a2ff5519c76f263ab1a88_z16_v24_|41ed36bdc93a2ff5519c76f263ab1a88|Zone17|24|1.00|0.00
41ed36bdc93a2ff5519c76f263ab1a88_z16_v40_|41ed36bdc93a2ff5519c76f263ab1a88|Zone17|40|1.00|0.00
41ed36bdc93a2ff5519c76f263ab1a88_z16_v56_|41ed36bdc93a2ff5519c76f263ab1a88|Zone17|56|1.00|0.00
41ed36bdc93a2ff5519c76f263ab1a88_z16_v8_|41ed36bdc93a2ff5519c76f263ab1a88|Zone17|8|1.00|0.00
44ac0d2d076928590d80acfda3871de8_z15_v24_|44ac0d2d076928590d80acfda3871de8|Zone16|24|1.00|0.00
44ac0d2d076928590d80acfda3871de8_z15_v40_|44ac0d2d076928590d80acfda3871de8|Zone16|40|1.00|9.00
44ac0d2d076928590d80acfda3871de8_z15_v56_|44ac0d2d076928590d80acfda3871de8|Zone16|56|1.00|9.00
44ac0d2d076928590d80acfda3871de8_z15_v8_|44ac0d2d076928590d80acfda3871de8|Zone16|8|1.00|9.00
44ac0d2d076928590d80acfda3871de8_z16_v24_|44ac0d2d076928590d80acfda3871de8|Zone17|24|0.00|0.00
44ac0d2d076928590d80acfda3871de8_z16_v40_|44ac0d2d076928590d80acfda3871de8|Zone17|40|0.00|0.00
44ac0d2d076928590d80acfda3871de8_z16_v56_|44ac0d2d076928590d80acfda3871de8|Zone17|56|0.00|0.00
44ac0d2d076928590d80acfda3871de8_z16_v8_|44ac0d2d076928590d80acfda3871de8|Zone17|8|0.00|0.00
45ac0b88f67663a1d30dcfc8366fac31_z15_v24_|45ac0b88f67663a1d30dcfc8366fac31|Zone16|24|1.00|0.00
45ac0b88f67663a1d30dcfc8366fac31_z15_v40_|45ac0b88f67663a1d30dcfc8366fac31|Zone16|40|1.00|0.00
45ac0b88f67663a1d30dcfc8366fac31_z15_v56_|45ac0b88f67663a1d30dcfc8366fac31|Zone16|56|1.00|0.00
45ac0b88f67663a1d30dcfc8366fac31_z15_v8_|45ac0b88f67663a1d30dcfc8366fac31|Zone16|8|1.00|9.00
45ac0b88f67663a1d30dcfc8366fac31_z16_v24_|45ac0b88f67663a1d30dcfc8366fac31|Zone17|24|0.00|0.00
45ac0b88f67663a1d30dcfc8366fac31_z16_v40_|45ac0b88f67663a1d30dcfc8366fac31|Zone17|40|0.00|0.00
45ac0b88f67663a1d30dcfc8366fac31_z16_v56_|45ac0b88f67663a1d30dcfc8366fac31|Zone17|56|0.00|0.00
45ac0b88f67663a1d30dcfc8366fac31_z16_v8_|45ac0b88f67663a1d30dcfc8366fac31|Zone17|8|0.00|0.00
052117021fc1396db6bae78ffe923ee4_z10_v24_|052117021fc1396db6bae78ffe923ee4|Zone11|24|0.00|9.00
052117021fc1396db6bae78ffe923ee4_z10_v40_|052117021fc1396db6bae78ffe923ee4|Zone11|40|0.00|0.00
052117021fc1396db6bae78ffe923ee4_z10_v56_|052117021fc1396db6bae78ffe923ee4|Zone11|56|0.00|0.00
052117021fc1396db6bae78ffe923ee4_z10_v8_|052117021fc1396db6bae78ffe923ee4|Zone11|8|0.00|0.00
052117021fc1396db6bae78ffe923ee4_z11_v24_|052117021fc1396db6bae78ffe923ee4|Zone12|24|0.00|0.00
052117021fc1396db6bae78ffe923ee4_z11_v40_|052117021fc1396db6bae78ffe923ee4|Zone12|40|0.00|0.00
052117021fc1396db6bae78ffe923ee4_z11_v56_|052117021fc1396db6bae78ffe923ee4|Zone12|56|0.00|0.00
052117021fc1396db6bae78ffe923ee4_z11_v8_|052117021fc1396db6bae78ffe923ee4|Zone12|8|0.00|9.00
05709d5e54f8fdc77fe233cf7df78b81_z10_v24_|05709d5e54f8fdc77fe233cf7df78b81|Zone11|24|0.00|9.00
05709d5e54f8fdc77fe233cf7df78b81_z10_v40_|05709d5e54f8fdc77fe233cf7df78b81|Zone11|40|0.00|0.00
05709d5e54f8fdc77fe233cf7df78b81_z10_v56_|05709d5e54f8fdc77fe233cf7df78b81|Zone11|56|0.00|9.00
05709d5e54f8fdc77fe233cf7df78b81_z10_v8_|05709d5e54f8fdc77fe233cf7df78b81|Zone11|8|0.00|9.00
05709d5e54f8fdc77fe233cf7df78b81_z11_v24_|05709d5e54f8fdc77fe233cf7df78b81|Zone12|24|0.00|0.00
05709d5e54f8fdc77fe233cf7df78b81_z11_v40_|05709d5e54f8fdc77fe233cf7df78b81|Zone12|40|0.00|0.00
05709d5e54f8fdc77fe233cf7df78b81_z11_v56_|05709d5e54f8fdc77fe233cf7df78b81|Zone12|56|0.00|9.00
05709d5e54f8fdc77fe233cf7df78b81_z11_v8_|05709d5e54f8fdc77fe233cf7df78b81|Zone12|8|0.00|9.00
097dd567939b9ec200cbc29749fec135_z10_v24_|097dd567939b9ec200cbc29749fec135|Zone11|24|0.00|0.00
097dd567939b9ec200cbc29749fec135_z10_v40_|097dd567939b9ec200cbc29749fec135|Zone11|40|0.00|9.00
097dd567939b9ec200cbc29749fec135_z10_v56_|097dd567939b9ec200cbc29749fec135|Zone11|56|0.00|0.00
097dd567939b9ec200cbc29749fec135_z10_v8_|097dd567939b9ec200cbc29749fec135|Zone11|8|0.00|9.00
097dd567939b9ec200cbc29749fec135_z11_v24_|097dd567939b9ec200cbc29749fec135|Zone12|24|0.00|0.00
097dd567939b9ec200cbc29749fec135_z11_v40_|097dd567939b9ec200cbc29749fec135|Zone12|40|0.00|9.00
097dd567939b9ec200cbc29749fec135_z11_v56_|097dd567939b9ec200cbc29749fec135|Zone12|56|0.00|0.00
097dd567939b9ec200cbc29749fec135_z11_v8_|097dd567939b9ec200cbc29749fec135|Zone12|8|0.00|0.00
0c305970b637b3cbcbb8cef4ef935df8_z10_v24_|0c305970b637b3cbcbb8cef4ef935df8|Zone11|24|0.00|0.00
0c305970b637b3cbcbb8cef4ef935df8_z10_v40_|0c305970b637b3cbcbb8cef4ef935df8|Zone11|40|0.00|0.00
0c305970b637b3cbcbb8cef4ef935df8_z10_v56_|0c305970b637b3cbcbb8cef4ef935df8|Zone11|56|0.00|9.00
0c305970b637b3cbcbb8cef4ef935df8_z10_v8_|0c305970b637b3cbcbb8cef4ef935df8|Zone11|8|0.00|0.00
0c305970b637b3cbcbb8cef4ef935df8_z11_v24_|0c305970b637b3cbcbb8cef4ef935df8|Zone12|24|1.00|0.00
0c305970b637b3cbcbb8cef4ef935df8_z11_v40_|0c305970b637b3cbcbb8cef4ef935df8|Zone12|40|1.00|0.00
0c305970b637b3cbcbb8cef4ef935df8_z11_v56_|0c305970b637b3cbcbb8cef4ef935df8|Zone12|56|1.00|0.00
0c305970b637b3cbcbb8cef4ef935df8_z11_v8_|0c305970b637b3cbcbb8cef4ef935df8|Zone12|8|1.00|0.00
0c933b8ef1d435d48f55abde75e4757b_z10_v24_|0c933b8ef1d435d48f55abde75e4757b|Zone11|24|0.00|9.00
0c933b8ef1d435d48f55abde75e4757b_z10_v40_|0c933b8ef1d435d48f55abde75e4757b|Zone11|40|0.00|0.00
0c933b8ef1d435d48f55abde75e4757b_z10_v56_|0c933b8ef1d435d48f55abde75e4757b|Zone11|56|0.00|9.00
0c933b8ef1d435d48f55abde75e4757b_z10_v8_|0c933b8ef1d435d48f55abde75e4757b|Zone11|8|0.00|0.00
0c933b8ef1d435d48f55abde75e4757b_z11_v24_|0c933b8ef1d435d48f55abde75e4757b|Zone12|24|0.00|0.00
0c933b8ef1d435d48f55abde75e4757b_z11_v40_|0c933b8ef1d435d48f55abde75e4757b|Zone12|40|0.00|0.00
0c933b8ef1d435d48f55abde75e4757b_z11_v56_|0c933b8ef1d435d48f55abde75e4757b|Zone12|56|0.00|9.00
0c933b8ef1d435d48f55abde75e4757b_z11_v8_|0c933b8ef1d435d48f55abde75e4757b|Zone12|8|0.00|0.00
0d10b14405f0443be67a75554da778a0_z10_v24_|0d10b14405f0443be67a75554da778a0|Zone11|24|0.00|0.00
0d10b14405f0443be67a75554da778a0_z10_v40_|0d10b14405f0443be67a75554da778a0|Zone11|40|0.00|9.00
0d10b14405f0443be67a75554da778a0_z10_v56_|0d10b14405f0443be67a75554da778a0|Zone11|56|0.00|9.00
0d10b14405f0443be67a75554da778a0_z10_v8_|0d10b14405f0443be67a75554da778a0|Zone11|8|0.00|9.00
0d10b14405f0443be67a75554da778a0_z11_v24_|0d10b14405f0443be67a75554da778a0|Zone12|24|0.00|9.00
0d10b14405f0443be67a75554da778a0_z11_v40_|0d10b14405f0443be67a75554da778a0|Zone12|40|0.00|0.00
0d10b14405f0443be67a75554da778a0_z11_v56_|0d10b14405f0443be67a75554da778a0|Zone12|56|0.00|9.00
0d10b14405f0443be67a75554da778a0_z11_v8_|0d10b14405f0443be67a75554da778a0|Zone12|8|0.00|9.00
135089e54a97b70ab3dce4f3dd4684da_z10_v24_|135089e54a97b70ab3dce4f3dd4684da|Zone11|24|0.00|9.00
135089e54a97b70ab3dce4f3dd4684da_z10_v40_|135089e54a97b70ab3dce4f3dd4684da|Zone11|40|0.00|0.00
135089e54a97b70ab3dce4f3dd4684da_z10_v56_|135089e54a97b70ab3dce4f3dd4684da|Zone11|56|0.00|9.00
135089e54a97b70ab3dce4f3dd4684da_z10_v8_|135089e54a97b70ab3dce4f3dd4684da|Zone11|8|0.00|9.00
135089e54a97b70ab3dce4f3dd4684da_z11_v24_|135089e54a97b70ab3dce4f3dd4684da|Zone12|24|0.00|0.00
135089e54a97b70ab3dce4f3dd4684da_z11_v40_|135089e54a97b70ab3dce4f3dd4684da|Zone12|40|0.00|9.00
135089e54a97b70ab3dce4f3dd4684da_z11_v56_|135089e54a97b70ab3dce4f3dd4684da|Zone12|56|0.00|0.00
135089e54a97b70ab3dce4f3dd4684da_z11_v8_|135089e54a97b70ab3dce4f3dd4684da|Zone12|8|0.00|9.00
13c13b32a6f3818169394c16eae3ea52_z10_v24_|13c13b32a6f3818169394c16eae3ea52|Zone11|24|0.00|0.00
13c13b32a6f3818169394c16eae3ea52_z10_v40_|13c13b32a6f3818169394c16eae3ea52|Zone11|40|0.00|0.00
13c13b32a6f3818169394c16eae3ea52_z10_v56_|13c13b32a6f3818169394c16eae3ea52|Zone11|56|0.00|0.00
13c13b32a6f3818169394c16eae3ea52_z10_v8_|13c13b32a6f3818169394c16eae3ea52|Zone11|8|0.00|0.00
13c13b32a6f3818169394c16eae3ea52_z11_v24_|13c13b32a6f3818169394c16eae3ea52|Zone12|24|0.00|0.00
13c13b32a6f3818169394c16eae3ea52_z11_v40_|13c13b32a6f3818169394c16eae3ea52|Zone12|40|0.00|9.00
13c13b32a6f3818169394c16eae3ea52_z11_v56_|13c13b32a6f3818169394c16eae3ea52|Zone12|56|0.00|9.00
13c13b32a6f3818169394c16eae3ea52_z11_v8_|13c13b32a6f3818169394c16eae3ea52|Zone12|8|0.00|0.00
15a48116e4f978dd8c99ad1a6583a1b3_z10_v24_|15a48116e4f978dd8c99ad1a6583a1b3|Zone11|24|0.00|0.00
15a48116e4f978dd8c99ad1a6583a1b3_z10_v40_|15a48116e4f978dd8c99ad1a6583a1b3|Zone11|40|0.00|9.00
15a48116e4f978dd8c99ad1a6583a1b3_z10_v56_|15a48116e4f978dd8c99ad1a6583a1b3|Zone11|56|0.00|9.00
15a48116e4f978dd8c99ad1a6583a1b3_z10_v8_|15a48116e4f978dd8c99ad1a6583a1b3|Zone11|8|0.00|9.00
15a48116e4f978dd8c99ad1a6583a1b3_z11_v24_|15a48116e4f978dd8c99ad1a6583a1b3|Zone12|24|0.00|9.00
15a48116e4f978dd8c99ad1a6583a1b3_z11_v40_|15a48116e4f978dd8c99ad1a6583a1b3|Zone12|40|0.00|0.00
15a48116e4f978dd8c99ad1a6583a1b3_z11_v56_|15a48116e4f978dd8c99ad1a6583a1b3|Zone12|56|0.00|9.00
15a48116e4f978dd8c99ad1a6583a1b3_z11_v8_|15a48116e4f978dd8c99ad1a6583a1b3|Zone12|8|0.00|0.00
15acb4dd4a23253939644369c8f3f92a_z10_v24_|15acb4dd4a23253939644369c8f3f92a|Zone11|24|0.00|0.00
15acb4dd4a23253939644369c8f3f92a_z10_v40_|15acb4dd4a23253939644369c8f3f92a|Zone11|40|0.00|0.00
15acb4dd4a23253939644369c8f3f92a_z10_v56_|15acb4dd4a23253939644369c8f3f92a|Zone11|56|0.00|9.00
15acb4dd4a23253939644369c8f3f92a_z10_v8_|15acb4dd4a23253939644369c8f3f92a|Zone11|8|0.00|0.00
15acb4dd4a23253939644369c8f3f92a_z11_v24_|15acb4dd4a23253939644369c8f3f92a|Zone12|24|0.00|0.00
15acb4dd4a23253939644369c8f3f92a_z11_v40_|15acb4dd4a23253939644369c8f3f92a|Zone12|40|0.00|0.00
15acb4dd4a23253939644369c8f3f92a_z11_v56_|15acb4dd4a23253939644369c8f3f92a|Zone12|56|0.00|0.00
15acb4dd4a23253939644369c8f3f92a_z11_v8_|15acb4dd4a23253939644369c8f3f92a|Zone12|8|0.00|0.00
1680190be2fb589027ff8faadba65a9d_z10_v24_|1680190be2fb589027ff8faadba65a9d|Zone11|24|0.00|9.00
1680190be2fb589027ff8faadba65a9d_z10_v40_|1680190be2fb589027ff8faadba65a9d|Zone11|40|0.00|0.00
1680190be2fb589027ff8faadba65a9d_z10_v56_|1680190be2fb589027ff8faadba65a9d|Zone11|56|0.00|0.00
1680190be2fb589027ff8faadba65a9d_z10_v8_|1680190be2fb589027ff8faadba65a9d|Zone11|8|0.00|0.00
1680190be2fb589027ff8faadba65a9d_z11_v24_|1680190be2fb589027ff8faadba65a9d|Zone12|24|0.00|0.00
1680190be2fb589027ff8faadba65a9d_z11_v40_|1680190be2fb589027ff8faadba65a9d|Zone12|40|0.00|0.00
1680190be2fb589027ff8faadba65a9d_z11_v56_|1680190be2fb589027ff8faadba65a9d|Zone12|56|0.00|9.00
1680190be2fb589027ff8faadba65a9d_z11_v8_|1680190be2fb589027ff8faadba65a9d|Zone12|8|0.00|0.00
1706604b5f800a4d92e5f8df7280552c_z10_v24_|1706604b5f800a4d92e5f8df7280552c|Zone11|24|0.00|9.00
1706604b5f800a4d92e5f8df7280552c_z10_v40_|1706604b5f800a4d92e5f8df7280552c|Zone11|40|0.00|9.00
1706604b5f800a4d92e5f8df7280552c_z10_v56_|1706604b5f800a4d92e5f8df7280552c|Zone11|56|0.00|9.00
1706604b5f800a4d92e5f8df7280552c_z10_v8_|1706604b5f800a4d92e5f8df7280552c|Zone11|8|0.00|0.00
1706604b5f800a4d92e5f8df7280552c_z11_v24_|1706604b5f800a4d92e5f8df7280552c|Zone12|24|1.00|9.00
1706604b5f800a4d92e5f8df7280552c_z11_v40_|1706604b5f800a4d92e5f8df7280552c|Zone12|40|1.00|9.00
1706604b5f800a4d92e5f8df7280552c_z11_v56_|1706604b5f800a4d92e5f8df7280552c|Zone12|56|1.00|9.00
1706604b5f800a4d92e5f8df7280552c_z11_v8_|1706604b5f800a4d92e5f8df7280552c|Zone12|8|1.00|9.00
19880a67d084ab5a0c3598051cef28e5_z10_v24_|19880a67d084ab5a0c3598051cef28e5|Zone11|24|0.00|0.00
19880a67d084ab5a0c3598051cef28e5_z10_v40_|19880a67d084ab5a0c3598051cef28e5|Zone11|40|0.00|0.00
19880a67d084ab5a0c3598051cef28e5_z10_v56_|19880a67d084ab5a0c3598051cef28e5|Zone11|56|0.00|0.00
19880a67d084ab5a0c3598051cef28e5_z10_v8_|19880a67d084ab5a0c3598051cef28e5|Zone11|8|0.00|0.00
19880a67d084ab5a0c3598051cef28e5_z11_v24_|19880a67d084ab5a0c3598051cef28e5|Zone12|24|0.00|0.00
19880a67d084ab5a0c3598051cef28e5_z11_v40_|19880a67d084ab5a0c3598051cef28e5|Zone12|40|0.00|0.00
19880a67d084ab5a0c3598051cef28e5_z11_v56_|19880a67d084ab5a0c3598051cef28e5|Zone12|56|0.00|0.00
19880a67d084ab5a0c3598051cef28e5_z11_v8_|19880a67d084ab5a0c3598051cef28e5|Zone12|8|0.00|0.00
1a16e86053cf2c5ef6be13c77d167b21_z10_v24_|1a16e86053cf2c5ef6be13c77d167b21|Zone11|24|0.00|0.00
1a16e86053cf2c5ef6be13c77d167b21_z10_v40_|1a16e86053cf2c5ef6be13c77d167b21|Zone11|40|0.00|0.00
1a16e86053cf2c5ef6be13c77d167b21_z10_v56_|1a16e86053cf2c5ef6be13c77d167b21|Zone11|56|0.00|0.00
1a16e86053cf2c5ef6be13c77d167b21_z10_v8_|1a16e86053cf2c5ef6be13c77d167b21|Zone11|8|0.00|0.00
1a16e86053cf2c5ef6be13c77d167b21_z11_v24_|1a16e86053cf2c5ef6be13c77d167b21|Zone12|24|0.00|0.00
1a16e86053cf2c5ef6be13c77d167b21_z11_v40_|1a16e86053cf2c5ef6be13c77d167b21|Zone12|40|0.00|0.00
1a16e86053cf2c5ef6be13c77d167b21_z11_v56_|1a16e86053cf2c5ef6be13c77d167b21|Zone12|56|0.00|0.00
1a16e86053cf2c5ef6be13c77d167b21_z11_v8_|1a16e86053cf2c5ef6be13c77d167b21|Zone12|8|0.00|0.00
1ab5bb6f62bc7c458ae6d3e3117bb129_z10_v24_|1ab5bb6f62bc7c458ae6d3e3117bb129|Zone11|24|0.00|0.00
1ab5bb6f62bc7c458ae6d3e3117bb129_z10_v40_|1ab5bb6f62bc7c458ae6d3e3117bb129|Zone11|40|0.00|0.00
1ab5bb6f62bc7c458ae6d3e3117bb129_z10_v56_|1ab5bb6f62bc7c458ae6d3e3117bb129|Zone11|56|0.00|0.00
1ab5bb6f62bc7c458ae6d3e3117bb129_z10_v8_|1ab5bb6f62bc7c458ae6d3e3117bb129|Zone11|8|0.00|9.00
1ab5bb6f62bc7c458ae6d3e3117bb129_z11_v24_|1ab5bb6f62bc7c458ae6d3e3117bb129|Zone12|24|0.00|9.00
1ab5bb6f62bc7c458ae6d3e3117bb129_z11_v40_|1ab5bb6f62bc7c458ae6d3e3117bb129|Zone12|40|0.00|0.00
1ab5bb6f62bc7c458ae6d3e3117bb129_z11_v56_|1ab5bb6f62bc7c458ae6d3e3117bb129|Zone12|56|0.00|9.00
1ab5bb6f62bc7c458ae6d3e3117bb129_z11_v8_|1ab5bb6f62bc7c458ae6d3e3117bb129|Zone12|8|0.00|9.00
1dad997f28f8426b5358fadc53134670_z10_v24_|1dad997f28f8426b5358fadc53134670|Zone11|24|0.00|0.00
1dad997f28f8426b5358fadc53134670_z10_v40_|1dad997f28f8426b5358fadc53134670|Zone11|40|0.00|9.00
1dad997f28f8426b5358fadc53134670_z10_v56_|1dad997f28f8426b5358fadc53134670|Zone11|56|0.00|0.00
1dad997f28f8426b5358fadc53134670_z10_v8_|1dad997f28f8426b5358fadc53134670|Zone11|8|0.00|0.00
1dad997f28f8426b5358fadc53134670_z11_v24_|1dad997f28f8426b5358fadc53134670|Zone12|24|0.00|0.00
1dad997f28f8426b5358fadc53134670_z11_v40_|1dad997f28f8426b5358fadc53134670|Zone12|40|0.00|0.00
1dad997f28f8426b5358fadc53134670_z11_v56_|1dad997f28f8426b5358fadc53134670|Zone12|56|0.00|9.00
1dad997f28f8426b5358fadc53134670_z11_v8_|1dad997f28f8426b5358fadc53134670|Zone12|8|0.00|9.00
24f0736f76b68186f1eb712c69fc235f_z10_v24_|24f0736f76b68186f1eb712c69fc235f|Zone11|24|0.00|0.00
24f0736f76b68186f1eb712c69fc235f_z10_v40_|24f0736f76b68186f1eb712c69fc235f|Zone11|40|0.00|0.00
24f0736f76b68186f1eb712c69fc235f_z10_v56_|24f0736f76b68186f1eb712c69fc235f|Zone11|56|0.00|9.00
24f0736f76b68186f1eb712c69fc235f_z10_v8_|24f0736f76b68186f1eb712c69fc235f|Zone11|8|0.00|0.00
24f0736f76b68186f1eb712c69fc235f_z11_v24_|24f0736f76b68186f1eb712c69fc235f|Zone12|24|0.00|0.00
24f0736f76b68186f1eb712c69fc235f_z11_v40_|24f0736f76b68186f1eb712c69fc235f|Zone12|40|0.00|0.00
24f0736f76b68186f1eb712c69fc235f_z11_v56_|24f0736f76b68186f1eb712c69fc235f|Zone12|56|0.00|0.00
24f0736f76b68186f1eb712c69fc235f_z11_v8_|24f0736f76b68186f1eb712c69fc235f|Zone12|8|0.00|0.00
27f414ee2e4101d5b5843ad208dcff47_z10_v24_|27f414ee2e4101d5b5843ad208dcff47|Zone11|24|0.00|0.00
27f414ee2e4101d5b5843ad208dcff47_z10_v40_|27f414ee2e4101d5b5843ad208dcff47|Zone11|40|0.00|0.00
27f414ee2e4101d5b5843ad208dcff47_z10_v56_|27f414ee2e4101d5b5843ad208dcff47|Zone11|56|0.00|9.00
27f414ee2e4101d5b5843ad208dcff47_z10_v8_|27f414ee2e4101d5b5843ad208dcff47|Zone11|8|0.00|9.00
27f414ee2e4101d5b5843ad208dcff47_z11_v24_|27f414ee2e4101d5b5843ad208dcff47|Zone12|24|0.00|0.00
27f414ee2e4101d5b5843ad208dcff47_z11_v40_|27f414ee2e4101d5b5843ad208dcff47|Zone12|40|0.00|0.00
27f414ee2e4101d5b5843ad208dcff47_z11_v56_|27f414ee2e4101d5b5843ad208dcff47|Zone12|56|0.00|0.00
27f414ee2e4101d5b5843ad208dcff47_z11_v8_|27f414ee2e4101d5b5843ad208dcff47|Zone12|8|0.00|0.00
2c88b957986303deea705b852729b52b_z10_v24_|2c88b957986303deea705b852729b52b|Zone11|24|0.00|9.00
2c88b957986303deea705b852729b52b_z10_v40_|2c88b957986303deea705b852729b52b|Zone11|40|0.00|9.00
2c88b957986303deea705b852729b52b_z10_v56_|2c88b957986303deea705b852729b52b|Zone11|56|0.00|9.00
2c88b957986303deea705b852729b52b_z10_v8_|2c88b957986303deea705b852729b52b|Zone11|8|0.00|0.00
2c88b957986303deea705b852729b52b_z11_v24_|2c88b957986303deea705b852729b52b|Zone12|24|0.00|9.00
2c88b957986303deea705b852729b52b_z11_v40_|2c88b957986303deea705b852729b52b|Zone12|40|0.00|0.00
2c88b957986303deea705b852729b52b_z11_v56_|2c88b957986303deea705b852729b52b|Zone12|56|0.00|0.00
